Paragraph ID,Sentence Index,English Sentence,Chinese Sentence
chap3_para30,6,,考虑Zeno悖论的情况，存在一个动作，它每次向目标移动剩余距离的二分之一，代价为上一次移动代价的二分之一。
chap3_para30,7,,这个问题不存在动作数量有限的解，但为了防止搜索在没有完全到达目标的情况下采取无限数量的动作，我们可以要求所有动作的代价至少为，为某个较小的正值。
chap3_para300,1,Figure 3.,3.6.3　从子问题出发生成启发式函数：模式数据库
chap3_para300,2,"28 A Web service providing driving directions, computed by a search algorithm.",
chap3_para301,1,"We could generate a perfect heuristic by precomputing and storing the cost of the optimal path between every pair of vertices. That would take O(|V|2) space, and O(|E|3) time—practical for graphs with 10 thousand vertices, but not 10 million.",可容许的启发式函数也可以由给定问题的子问题（subproblem）的解代价推导得到。
chap3_para301,2,,例如，图3-27为图3-25中8数码问题实例的一个子问题。
chap3_para301,3,,子问题涉及将滑块1、2、3、4和空格分别放置到正确位置。
chap3_para301,4,,显然，这个子问题最优解的代价是完整问题代价的一个下界。
chap3_para301,5,,在某些情况下，它比曼哈顿距离更准确。
chap3_para302,1,"A better approach is to choose a few (perhaps 10 or 20) landmark points16 from the vertices. Then for each landmark L and for each other vertex v in the graph, we compute and store C* (v, L), the exact cost of the optimal path from v to L. (We also need C* (L, v); on an undirected graph this is the same as C* (v, L); on a directed graph—e.g., with one-way streets—we need to compute this separately.) Given the stored C* tables, we can easily create an efficient (although inadmissible) heuristic: the minimum, over all landmarks, of the cost of getting from the current node to the landmark, and then to the goal:",图3-27　图3-25中所给出的8数码实例的子问题。
chap3_para302,2,,任务是将滑块1、2、3、4和空格放置到正确位置，而不考虑其他滑块的情况
chap3_para303,1,"If the optimal path happens to go through a landmark, this heuristic will be exact; if not it is inadmissible—it overestimates the cost to the goal. In an A* search, if you have exact heuristics, then once you reach a node that is on an optimal path, every node you expand from then on will be on an optimal path. Think of the contour lines as following along this optimal path. The search will trace along the optimal path, on each iteration adding an action with cost c to get to a result state whose h-value will be c less, meaning that the total f = g + h score will remain constant at C* all along the path.",模式数据库（pattern database）的思想是为每个可能的子问题（在我们的示例中，为4个滑块和空格的所有可能排列）存储准确的解代价。
chap3_para303,2,,（数据库中将有9×8×7×6×5 = 15 120种模式。
chap3_para303,3,,其他4个滑块与子问题的求解无关，但移动这些滑块将计入子问题的解代价。
chap3_para303,4,,）然后，通过在数据库中查找相应的子问题，为搜索过程中遇到的每个状态计算一个可容许的启发式函数hDB。
chap3_para303,5,,数据库本身是从目标状态反向搜索并记录所遇到的每个新模式的代价来构建的[15]；这一搜索的开销将分摊到后续的问题实例中，因此如果我们需要求解很多问题，那么这种方法是有意义的。
chap3_para304,1,"Some route-finding algorithms save even more time by adding shortcuts—artificial edges in the graph that define an optimal multi-action path. For example, if there were shortcuts predefined between all the 100 biggest cities in the U.S., and we were trying to navigate from the Berkeley campus in California to NYU in New York, we could take the shortcut between Sacramento and Manhattan and cover 90% of the path in one action.",
chap3_para305,1,hL(n) is efficient but not admissible.,[15]　通过从目标反向回溯，可以立即获得所遇到的每个实例的准确的解代价。
chap3_para305,2,"But with a bit more care, we can come up with a heuristic that is both efficient and admissible:",这是动态规划的一个示例，我们将在第17章进一步讨论。
chap3_para306,1,"This is called a differential heuristic (because of the subtraction). Think of this with a landmark that is somewhere out beyond the goal. If the goal happens to be on the optimal path from n to the landmark, then this is saying “consider the entire path from n to L, then subtract off the last part of that path, from goal to L, giving us the exact cost of the path from n to goal ” To the extent that the goal is a bit off of the optimal path to the landmark, the heuristic will be inexact, but still admissible. Landmarks that are not out beyond the goal will not be useful; a landmark that is exactly halfway between n and goal will give hDH = 0, which is not helpful.",与空格搭配的滑块1-2-3-4的选择是相当随意的；我们还可以为5-6-7-8、2-4-6-8等建立数据库。
chap3_para306,2,,每个数据库产生一种可容许的启发式函数，正如前文所述，可以通过取最大值对这些启发式函数进行组合。
chap3_para306,3,,这种组合的启发式函数要比曼哈顿距离精确得多；求解随机15数码问题时所生成的节点数可以减少到千分之一。
chap3_para306,4,,然而，每增加一个数据库，收益会随之减少，内存和计算成本也会增加。
chap3_para307,1,There are several ways to pick landmark points.,你们可能想知道从1-2-3-4数据库和5-6-7-8数据库中得到的启发式函数是否可以相加，因为这两个子问题似乎没有重叠。
chap3_para307,2,"Selecting points at random is fast, but we get better results if we take care to spread the landmarks out so they are not too close to each other.",这会是一个可容许的启发式函数吗？
chap3_para307,3,"A greedy approach is to pick a first landmark at random, then find the point that is furthest from that, and add it to the set of landmarks, and continue, at each iteration adding the point that maximizes the distance to the nearest landmark.",答案是否定的，因为对于一个给定的状态，1-2-3-4子问题和5-6-7-8子问题的解一定会有一些重复操作——1-2-3-4不可能在不接触5-6-7-8的情况下移动到位，反之亦然。
chap3_para307,4,"If you have logs of past search requests by your users, then you can pick landmarks that are frequently requested in searches.",但是，如果我们不计入这些操作，换句话说，如果我们让其他滑块直接消失呢？
chap3_para307,5,For the differential heuristic it is good if the landmarks are spread around the perimeter of the graph.,也就是说，我们不记录求解1-2-3-4子问题的总代价，而只记录与1-2-3-4有关的操作数。
chap3_para307,6,"Thus, a good technique is to find the centroid of the graph, arrange k pie-shaped wedges around the centroid, and in each wedge select the vertex that is farthest from the center.",那么这两个代价的和仍然是求解完整问题代价的一个下界。
chap3_para307,7,,这就是不相交模式数据库（disjoint pattern database）的思想。
chap3_para307,8,,有了这样的数据库，可以在几毫秒内求解随机的15数码问题——与使用曼哈顿距离相比，生成的节点数不到原来的万分之一。
chap3_para307,9,,对于24数码问题，则可以获得大约一百万倍的加速。
chap3_para307,10,,不相交模式数据库适用于滑块数码问题，因为每次移动只涉及一个滑块，因而原问题可以被划分成若干个子问题使得每次移动只影响一个子问题。
chap3_para308,1,"Landmarks work especially well in route-finding problems because of the way roads are laid out in the world: a lot of traffic actually wants to travel between landmarks, so civil engineers build the widest and fastest roads along these routes; landmark search makes it easier to recover these routes.",3.6.4　使用地标生成启发式函数
